latitude;longitude;speed;date;;;;
36.717115;-4.438178333;0;Wed Apr 25 11:21:46 GMT+02:00 2018;;;;
36.71715667;-4.437826667;7.461413383;Wed Apr 25 11:21:23 GMT+02:00 2018;;;;
36.71721833;-4.437445;10.92652321;Wed Apr 25 11:21:19 GMT+02:00 2018;;;;
36.71724833;-4.437021667;12.29259586;Wed Apr 25 11:21:16 GMT+02:00 2018;;;;
36.71729667;-4.436566667;12.67915249;Wed Apr 25 11:21:13 GMT+02:00 2018;;;;
36.71728833;-4.436095;12.88246822;Wed Apr 25 11:21:10 GMT+02:00 2018;;;;
36.71732167;-4.435651667;12.50002956;Wed Apr 25 11:21:07 GMT+02:00 2018;;;;
36.71732167;-4.435225;12.29105186;Wed Apr 25 11:21:04 GMT+02:00 2018;;;;
36.71732333;-4.434778333;11.18388462;Wed Apr 25 11:21:01 GMT+02:00 2018;;;;
36.71732167;-4.43436;9.390077591;Wed Apr 25 11:20:58 GMT+02:00 2018;;;;
36.71730667;-4.433926667;9.023080826;Wed Apr 25 11:20:54 GMT+02:00 2018;;;;
36.71727167;-4.43357;6.731022358;Wed Apr 25 11:20:51 GMT+02:00 2018;;;;
36.717305;-4.433203333;0;Wed Apr 25 11:20:31 GMT+02:00 2018;;;;
36.71730167;-4.432866667;4.504848957;Wed Apr 25 11:20:20 GMT+02:00 2018;;;;
36.71725333;-4.432496667;2.025946617;Wed Apr 25 11:20:09 GMT+02:00 2018;;;;
36.71723667;-4.43215;5.524513721;Wed Apr 25 11:19:59 GMT+02:00 2018;;;;
36.71722667;-4.431813333;6.551898956;Wed Apr 25 11:19:54 GMT+02:00 2018;;;;
36.71719333;-4.431466667;7.147432804;Wed Apr 25 11:19:50 GMT+02:00 2018;;;;
36.717155;-4.431125;6.418586254;Wed Apr 25 11:19:46 GMT+02:00 2018;;;;
36.71719;-4.430776667;5.73297596;Wed Apr 25 11:19:41 GMT+02:00 2018;;;;
36.71719333;-4.430391667;7.267877579;Wed Apr 25 11:19:07 GMT+02:00 2018;;;;
36.717105;-4.430066667;8.664834023;Wed Apr 25 11:19:03 GMT+02:00 2018;;;;
36.71697833;-4.429695;7.489723206;Wed Apr 25 11:18:59 GMT+02:00 2018;;;;
36.71686333;-4.429306667;7.437221527;Wed Apr 25 11:18:54 GMT+02:00 2018;;;;
36.71692833;-4.428898333;8.541814804;Wed Apr 25 11:18:49 GMT+02:00 2018;;;;
36.71689;-4.428511667;8.711673737;Wed Apr 25 11:18:45 GMT+02:00 2018;;;;
36.71689;-4.428101667;9.245440483;Wed Apr 25 11:18:41 GMT+02:00 2018;;;;
36.71692167;-4.427666667;9.555303574;Wed Apr 25 11:18:37 GMT+02:00 2018;;;;
36.71694167;-4.427326667;9.93053627;Wed Apr 25 11:18:34 GMT+02:00 2018;;;;
36.71696333;-4.426966667;9.593392372;Wed Apr 25 11:18:31 GMT+02:00 2018;;;;
36.717005;-4.426543333;8.252541542;Wed Apr 25 11:18:27 GMT+02:00 2018;;;;
36.717045;-4.426191667;7.772820473;Wed Apr 25 11:18:23 GMT+02:00 2018;;;;
36.71702833;-4.425771667;7.930325508;Wed Apr 25 11:18:19 GMT+02:00 2018;;;;
36.71705667;-4.425355;8.21959877;Wed Apr 25 11:18:15 GMT+02:00 2018;;;;
36.71711333;-4.424956667;9.82347393;Wed Apr 25 11:18:11 GMT+02:00 2018;;;;
36.71721667;-4.424636667;9.643836021;Wed Apr 25 11:18:08 GMT+02:00 2018;;;;
36.71730667;-4.424318333;10.60533619;Wed Apr 25 11:18:05 GMT+02:00 2018;;;;
36.71734833;-4.423925;9.338090897;Wed Apr 25 11:18:02 GMT+02:00 2018;;;;
36.71738167;-4.423588333;8.766234398;Wed Apr 25 11:17:59 GMT+02:00 2018;;;;
36.71742833;-4.423226667;8.531520844;Wed Apr 25 11:17:55 GMT+02:00 2018;;;;
36.717495;-4.422896667;6.322332859;Wed Apr 25 11:17:51 GMT+02:00 2018;;;;
36.71763333;-4.422526667;4.504848957;Wed Apr 25 11:17:45 GMT+02:00 2018;;;;
36.71782;-4.422206667;2.160289049;Wed Apr 25 11:16:21 GMT+02:00 2018;;;;
