latitude;longitude;speed;date;;;;
36.68234167;-4.467641667;15.34078121;Thu Apr 26 13:06:29 GMT+02:00 2018;;;;
36.682155;-4.467926667;17.33378601;Thu Apr 26 13:06:27 GMT+02:00 2018;;;;
36.681915;-4.468193333;18.02608681;Thu Apr 26 13:06:25 GMT+02:00 2018;;;;
36.681705;-4.468515;18.98552895;Thu Apr 26 13:06:23 GMT+02:00 2018;;;;
36.68144167;-4.46883;19.97636986;Thu Apr 26 13:06:21 GMT+02:00 2018;;;;
36.68119;-4.469155;19.71489143;Thu Apr 26 13:06:19 GMT+02:00 2018;;;;
36.68097167;-4.469521667;19.40605736;Thu Apr 26 13:06:17 GMT+02:00 2018;;;;
36.68074667;-4.469853333;19.72055244;Thu Apr 26 13:06:15 GMT+02:00 2018;;;;
36.68051667;-4.470185;19.83018875;Thu Apr 26 13:06:13 GMT+02:00 2018;;;;
36.68028333;-4.470516667;20.2249794;Thu Apr 26 13:06:11 GMT+02:00 2018;;;;
36.68006167;-4.470865;20.32843971;Thu Apr 26 13:06:09 GMT+02:00 2018;;;;
36.67981333;-4.471203333;20.57653618;Thu Apr 26 13:06:07 GMT+02:00 2018;;;;
36.67956167;-4.471543333;20.87713242;Thu Apr 26 13:06:05 GMT+02:00 2018;;;;
36.67930667;-4.471885;20.75102615;Thu Apr 26 13:06:03 GMT+02:00 2018;;;;
36.67905333;-4.472221667;20.43395805;Thu Apr 26 13:06:01 GMT+02:00 2018;;;;
36.67880167;-4.472555;20.44270706;Thu Apr 26 13:05:59 GMT+02:00 2018;;;;
36.67855833;-4.472878333;19.89607239;Thu Apr 26 13:05:57 GMT+02:00 2018;;;;
36.67831333;-4.473193333;20.01703262;Thu Apr 26 13:05:55 GMT+02:00 2018;;;;
36.67807167;-4.473516667;20.09166718;Thu Apr 26 13:05:53 GMT+02:00 2018;;;;
36.67779333;-4.473815;19.99695778;Thu Apr 26 13:05:51 GMT+02:00 2018;;;;
36.67751667;-4.474105;20.56160927;Thu Apr 26 13:05:49 GMT+02:00 2018;;;;
36.67722833;-4.474401667;20.6733036;Thu Apr 26 13:05:47 GMT+02:00 2018;;;;
36.676915;-4.474668333;20.81999969;Thu Apr 26 13:05:45 GMT+02:00 2018;;;;
36.67659167;-4.474915;21.45516586;Thu Apr 26 13:05:43 GMT+02:00 2018;;;;
36.67625333;-4.475138333;21.38876724;Thu Apr 26 13:05:41 GMT+02:00 2018;;;;
36.67591;-4.475353333;21.43921089;Thu Apr 26 13:05:39 GMT+02:00 2018;;;;
36.67557667;-4.475588333;21.77583885;Thu Apr 26 13:05:37 GMT+02:00 2018;;;;
36.67523167;-4.475811667;21.46082878;Thu Apr 26 13:05:35 GMT+02:00 2018;;;;
36.67488833;-4.476028333;20.93169403;Thu Apr 26 13:05:33 GMT+02:00 2018;;;;
36.67455167;-4.47624;21.10824394;Thu Apr 26 13:05:31 GMT+02:00 2018;;;;
36.674205;-4.47646;21.39700317;Thu Apr 26 13:05:29 GMT+02:00 2018;;;;
36.67386;-4.47668;22.41512299;Thu Apr 26 13:05:27 GMT+02:00 2018;;;;
36.67349333;-4.47692;22.65704346;Thu Apr 26 13:05:25 GMT+02:00 2018;;;;
36.67313167;-4.47716;22.43107986;Thu Apr 26 13:05:23 GMT+02:00 2018;;;;
36.672775;-4.477421667;22.49490547;Thu Apr 26 13:05:21 GMT+02:00 2018;;;;
36.672415;-4.477645;22.8387394;Thu Apr 26 13:05:19 GMT+02:00 2018;;;;
36.672045;-4.477871667;23.17485428;Thu Apr 26 13:05:17 GMT+02:00 2018;;;;
36.67166667;-4.478096667;23.06058502;Thu Apr 26 13:05:15 GMT+02:00 2018;;;;
36.67128833;-4.478311667;22.83153343;Thu Apr 26 13:05:13 GMT+02:00 2018;;;;
36.67090667;-4.478518333;23.00705338;Thu Apr 26 13:05:11 GMT+02:00 2018;;;;
36.67051;-4.478703333;22.8232975;Thu Apr 26 13:05:09 GMT+02:00 2018;;;;
36.67013333;-4.478908333;22.7043972;Thu Apr 26 13:05:07 GMT+02:00 2018;;;;
36.66976167;-4.47914;22.51446533;Thu Apr 26 13:05:05 GMT+02:00 2018;;;;
36.66940333;-4.479366667;22.24372101;Thu Apr 26 13:05:03 GMT+02:00 2018;;;;
36.66905;-4.479591667;22.01775742;Thu Apr 26 13:05:01 GMT+02:00 2018;;;;
36.66869333;-4.479815;21.79128075;Thu Apr 26 13:04:59 GMT+02:00 2018;;;;
36.66834333;-4.48004;21.85613441;Thu Apr 26 13:04:57 GMT+02:00 2018;;;;
