latitude;longitude;speed;date
36.71844145;-4.616563275;24.09265137;Sat May 05 12:44:27 GMT+02:00 2018
36.71855656;-4.616053365;24.41082191;Sat May 05 12:44:25 GMT+02:00 2018
36.71869005;-4.615532617;24.93629646;Sat May 05 12:44:23 GMT+02:00 2018
36.71883501;-4.615004286;24.97314262;Sat May 05 12:44:21 GMT+02:00 2018
36.71898038;-4.614479792;24.66325378;Sat May 05 12:44:19 GMT+02:00 2018
36.71912433;-4.613961472;24.39819717;Sat May 05 12:44:17 GMT+02:00 2018
36.71927118;-4.613446806;24.49088287;Sat May 05 12:44:15 GMT+02:00 2018
36.7194187;-4.612936696;24.49920273;Sat May 05 12:44:13 GMT+02:00 2018
36.71956472;-4.612426325;23.6360569;Sat May 05 12:44:11 GMT+02:00 2018
36.71971145;-4.611931609;23.35433769;Sat May 05 12:44:09 GMT+02:00 2018
36.71985789;-4.611437139;23.61553574;Sat May 05 12:44:07 GMT+02:00 2018
36.71999886;-4.610939993;23.3061409;Sat May 05 12:44:05 GMT+02:00 2018
36.72013805;-4.610441868;23.18165398;Sat May 05 12:44:03 GMT+02:00 2018
36.72026922;-4.609952907;22.64204407;Sat May 05 12:44:01 GMT+02:00 2018
36.72038842;-4.60947823;22.24105644;Sat May 05 12:43:59 GMT+02:00 2018
36.72048712;-4.609005588;21.44779396;Sat May 05 12:43:57 GMT+02:00 2018
36.72055547;-4.608535246;21.03750992;Sat May 05 12:43:55 GMT+02:00 2018
36.72060038;-4.608067848;20.74570084;Sat May 05 12:43:53 GMT+02:00 2018
36.72062192;-4.607603462;20.52796555;Sat May 05 12:43:51 GMT+02:00 2018
36.72061441;-4.607145777;20.17516518;Sat May 05 12:43:49 GMT+02:00 2018
36.72059275;-4.606696346;19.65986252;Sat May 05 12:43:47 GMT+02:00 2018
36.7205518;-4.60625867;19.64031792;Sat May 05 12:43:45 GMT+02:00 2018
36.72050263;-4.605821219;19.39762878;Sat May 05 12:43:43 GMT+02:00 2018
36.72043073;-4.605391184;19.57569695;Sat May 05 12:43:41 GMT+02:00 2018
36.72034574;-4.604962052;19.64735222;Sat May 05 12:43:39 GMT+02:00 2018
36.72025269;-4.60453067;20.17031479;Sat May 05 12:43:37 GMT+02:00 2018
36.72016044;-4.6040919;20.50941849;Sat May 05 12:43:35 GMT+02:00 2018
36.72006336;-4.603642854;20.84778786;Sat May 05 12:43:33 GMT+02:00 2018
36.71996841;-4.603182966;21.35658455;Sat May 05 12:43:31 GMT+02:00 2018
36.71987158;-4.602714964;21.72784996;Sat May 05 12:43:29 GMT+02:00 2018
36.71977184;-4.602237814;22.15605736;Sat May 05 12:43:27 GMT+02:00 2018
36.71967152;-4.601754384;22.24464798;Sat May 05 12:43:25 GMT+02:00 2018
36.71957958;-4.601274016;21.94424057;Sat May 05 12:43:23 GMT+02:00 2018
36.71948905;-4.600802614;21.66296768;Sat May 05 12:43:21 GMT+02:00 2018
36.7193822;-4.600334174;21.73088837;Sat May 05 12:43:19 GMT+02:00 2018
36.71927807;-4.599867003;21.6946125;Sat May 05 12:43:17 GMT+02:00 2018
36.71917565;-4.599396367;21.41958618;Sat May 05 12:43:15 GMT+02:00 2018
36.71907871;-4.598931289;21.09862328;Sat May 05 12:43:13 GMT+02:00 2018
36.71898736;-4.598474313;21.01257515;Sat May 05 12:43:11 GMT+02:00 2018
36.71889848;-4.598023442;20.54527473;Sat May 05 12:43:09 GMT+02:00 2018
36.7188248;-4.597580779;20.01219177;Sat May 05 12:43:07 GMT+02:00 2018
36.71875935;-4.597141964;19.7741642;Sat May 05 12:43:05 GMT+02:00 2018
36.7187001;-4.596707599;19.21000671;Sat May 05 12:43:03 GMT+02:00 2018
36.71865136;-4.596280696;18.85827637;Sat May 05 12:43:01 GMT+02:00 2018
36.71861434;-4.595862043;18.53006554;Sat May 05 12:42:59 GMT+02:00 2018
36.71859091;-4.595453457;18.23442078;Sat May 05 12:42:57 GMT+02:00 2018
36.71857039;-4.595047566;18.12942696;Sat May 05 12:42:55 GMT+02:00 2018
36.71855686;-4.594635984;19.1062088;Sat May 05 12:42:53 GMT+02:00 2018
36.71855785;-4.594209153;19.45465851;Sat May 05 12:42:51 GMT+02:00 2018
36.71857216;-4.593776072;19.50105095;Sat May 05 12:42:49 GMT+02:00 2018
36.71859541;-4.593335939;19.73528671;Sat May 05 12:42:47 GMT+02:00 2018
36.71862376;-4.592890579;19.47047615;Sat May 05 12:42:45 GMT+02:00 2018
36.71865139;-4.592452749;19.82820892;Sat May 05 12:42:43 GMT+02:00 2018
36.71869852;-4.592009801;19.82515144;Sat May 05 12:42:41 GMT+02:00 2018
36.71874891;-4.591570818;19.85154724;Sat May 05 12:42:39 GMT+02:00 2018
36.71880687;-4.591123155;20.33506012;Sat May 05 12:42:37 GMT+02:00 2018
36.71887415;-4.590676522;20.12287331;Sat May 05 12:42:35 GMT+02:00 2018
36.71894279;-4.590231357;20.75336075;Sat May 05 12:42:33 GMT+02:00 2018
36.719026;-4.589773847;21.12324333;Sat May 05 12:42:31 GMT+02:00 2018
36.71911651;-4.589312331;21.58770752;Sat May 05 12:42:29 GMT+02:00 2018
36.71921207;-4.58884791;21.71188545;Sat May 05 12:42:27 GMT+02:00 2018
36.71930446;-4.588374097;22.00514603;Sat May 05 12:42:25 GMT+02:00 2018
36.71940448;-4.587895663;22.35396004;Sat May 05 12:42:23 GMT+02:00 2018
36.71950627;-4.58740945;22.68700027;Sat May 05 12:42:21 GMT+02:00 2018
36.71960782;-4.586908254;23.1900692;Sat May 05 12:42:19 GMT+02:00 2018
36.71970564;-4.586400504;23.15553474;Sat May 05 12:42:17 GMT+02:00 2018
36.71980178;-4.585894448;22.93772888;Sat May 05 12:42:15 GMT+02:00 2018
36.71990464;-4.58538718;23.25305176;Sat May 05 12:42:13 GMT+02:00 2018
36.72000969;-4.584881835;23.10456657;Sat May 05 12:42:11 GMT+02:00 2018
36.72011621;-4.584376261;23.30314445;Sat May 05 12:42:09 GMT+02:00 2018
36.72022036;-4.583866071;23.63241386;Sat May 05 12:42:07 GMT+02:00 2018
