latitude;longitude;speed;date;incr. Lat. (m);incr. Lon. (m);ATAN2;Direccion;Cambio;;De M laga a C ceres en coche;
36.982815;-4.45927667;31.216;Thu Jun 14 14:17:34 GMT+02:00 2018;20.74;-23.08;2.40945203;W;;;;
36.98262833;-4.45901667;31.625;Thu Jun 14 14:17:33 GMT+02:00 2018;20.93;-23.67;2.41763749;W;;;;
36.98244;-4.45875;31.636;Thu Jun 14 14:17:32 GMT+02:00 2018;18.33;-25.30;2.51444722;W;;;;
36.982275;-4.458465;31.907;Thu Jun 14 14:17:31 GMT+02:00 2018;17.78;-25.59;2.53445190;W;;;;
36.982115;-4.45817667;32.669;Thu Jun 14 14:17:30 GMT+02:00 2018;16.67;-27.22;2.59217388;W;;;;
36.981965;-4.45787;32.777;Thu Jun 14 14:17:29 GMT+02:00 2018;13.89;-30.33;2.71211862;W;;;;
36.98184;-4.45752833;32.919;Thu Jun 14 14:17:28 GMT+02:00 2018;10.00;-30.77;2.82735900;W;;;;
36.98175;-4.45718167;32.957;Thu Jun 14 14:17:27 GMT+02:00 2018;8.33;-30.62;2.87588932;W;;;;
36.981675;-4.45683667;32.541;Thu Jun 14 14:17:26 GMT+02:00 2018;7.59;-31.81;2.90727200;W;;;;
36.98160667;-4.45647833;32.03;Thu Jun 14 14:17:25 GMT+02:00 2018;6.48;-31.51;2.93869975;W;;;;
36.98154833;-4.45612333;31.883;Thu Jun 14 14:17:24 GMT+02:00 2018;6.11;-31.80;2.95176291;W;;;;
36.98149333;-4.455765;32.045;Thu Jun 14 14:17:23 GMT+02:00 2018;6.67;-31.66;2.93403902;W;;;;
36.98143333;-4.45540833;32.058;Thu Jun 14 14:17:22 GMT+02:00 2018;6.30;-32.10;2.94793096;W;;;;
36.98137667;-4.45504667;32.063;Thu Jun 14 14:17:21 GMT+02:00 2018;5.74;-31.95;2.96381732;W;;;;
36.981325;-4.45468667;31.863;Thu Jun 14 14:17:20 GMT+02:00 2018;5.93;-31.81;2.95740093;W;;;;
36.98127167;-4.45432833;31.873;Thu Jun 14 14:17:19 GMT+02:00 2018;5.19;-31.81;2.97997299;W;;;;
36.981225;-4.45397;31.838;Thu Jun 14 14:17:18 GMT+02:00 2018;5.56;-32.10;2.97022813;W;;;;
36.981175;-4.45360833;31.96;Thu Jun 14 14:17:17 GMT+02:00 2018;4.26;-31.07;3.00534922;W;;;;
36.98113667;-4.45325833;32.298;Thu Jun 14 14:17:16 GMT+02:00 2018;4.63;-31.21;2.99433135;W;;;;
36.981095;-4.45290667;32.302;Thu Jun 14 14:17:15 GMT+02:00 2018;3.52;-30.77;3.02772708;W;;;;
36.98106333;-4.45256;32.305;Thu Jun 14 14:17:14 GMT+02:00 2018;5.56;-32.55;2.97252068;W;;;;
36.98101333;-4.45219333;31.999;Thu Jun 14 14:17:13 GMT+02:00 2018;3.52;-30.62;3.02721663;W;;;;
36.98098167;-4.45184833;32.16;Thu Jun 14 14:17:12 GMT+02:00 2018;4.26;-32.69;3.01201876;W;;;;
36.98094333;-4.45148;31.872;Thu Jun 14 14:17:11 GMT+02:00 2018;3.33;-32.25;3.03859606;W;;;;
36.98091333;-4.45111667;31.452;Thu Jun 14 14:17:10 GMT+02:00 2018;2.41;-31.95;3.06641669;W;****;;;
36.98089167;-4.45075667;31.541;Thu Jun 14 14:17:09 GMT+02:00 2018;-0.18;-31.66;-3.13576654;W;****;;;
36.98089333;-4.4504;31.265;Thu Jun 14 14:17:08 GMT+02:00 2018;0.93;-30.33;3.11108241;W;;;;
36.980885;-4.45005833;31.143;Thu Jun 14 14:17:07 GMT+02:00 2018;2.96;-31.81;3.04868961;W;;;;
36.98085833;-4.4497;30.529;Thu Jun 14 14:17:06 GMT+02:00 2018;2.59;-32.40;3.06174915;W;;;;
36.980835;-4.449335;30.636;Thu Jun 14 14:17:05 GMT+02:00 2018;5.37;-31.21;2.97122288;W;;;;
36.98078667;-4.44898333;30.197;Thu Jun 14 14:17:04 GMT+02:00 2018;7.04;-29.88;2.91028793;W;;;;
36.98072333;-4.44864667;30.199;Thu Jun 14 14:17:03 GMT+02:00 2018;9.26;-29.29;2.83542893;W;;;;
36.98064;-4.44831667;30.252;Thu Jun 14 14:17:02 GMT+02:00 2018;10.74;-28.55;2.78176833;W;;;;
36.98054333;-4.447995;30.268;Thu Jun 14 14:17:01 GMT+02:00 2018;12.22;-27.96;2.72948336;W;;;;
36.98043333;-4.44768;30.44;Thu Jun 14 14:17:00 GMT+02:00 2018;13.52;-27.37;2.68280771;W;;;;
36.98031167;-4.44737167;30.488;Thu Jun 14 14:16:59 GMT+02:00 2018;14.07;-27.96;2.67523961;W;;;;
36.980185;-4.44705667;30.329;Thu Jun 14 14:16:58 GMT+02:00 2018;16.30;-26.33;2.58740777;W;;;;
36.98003833;-4.44676;30.829;Thu Jun 14 14:16:57 GMT+02:00 2018;14.44;-27.07;2.65146182;W;;;;
36.97990833;-4.446455;30.839;Thu Jun 14 14:16:56 GMT+02:00 2018;19.44;-24.26;2.46595698;W;;;;
36.97973333;-4.44618167;30.825;Thu Jun 14 14:16:55 GMT+02:00 2018;20.37;-24.11;2.44015635;W;;;;
36.97955;-4.44591;30.839;Thu Jun 14 14:16:54 GMT+02:00 2018;23.15;-20.56;2.29713806;N;;;;
36.97934167;-4.44567833;30.842;Thu Jun 14 14:16:53 GMT+02:00 2018;23.70;-18.79;2.24098659;N;;;;
36.97912833;-4.44546667;30.864;Thu Jun 14 14:16:52 GMT+02:00 2018;50.00;-32.69;2.14990345;N;;;;
36.97867833;-4.44509833;30.711;Thu Jun 14 14:16:50 GMT+02:00 2018;26.85;-14.79;2.07435514;N;;;;
36.97843667;-4.44493167;30.792;Thu Jun 14 14:16:49 GMT+02:00 2018;54.26;-23.97;1.98671686;N;;;;
36.97794833;-4.44466167;30.093;Thu Jun 14 14:16:47 GMT+02:00 2018;57.04;-16.42;1.85112223;N;;;;
36.977435;-4.44447667;29.127;Thu Jun 14 14:16:45 GMT+02:00 2018;57.04;-9.91;1.74286595;N;;;;
36.97692167;-4.444365;29.423;Thu Jun 14 14:16:43 GMT+02:00 2018;30.74;-2.22;1.64285848;N;;;;
36.976645;-4.44434;29.832;Thu Jun 14 14:16:42 GMT+02:00 2018;59.07;0.15;1.56828699;N;;;;
36.97611333;-4.44434167;29.641;Thu Jun 14 14:16:40 GMT+02:00 2018;59.63;3.85;1.50638292;N;;;;
36.97557667;-4.444385;30.306;Thu Jun 14 14:16:38 GMT+02:00 2018;30.37;2.37;1.49300482;N;;;;
36.97530333;-4.44441167;30.543;Thu Jun 14 14:16:37 GMT+02:00 2018;30.37;2.51;1.48818096;N;;;;
36.97503;-4.44444;30.504;Thu Jun 14 14:16:36 GMT+02:00 2018;30.19;2.66;1.48280307;N;;;;
36.97475833;-4.44447;30.947;Thu Jun 14 14:16:35 GMT+02:00 2018;30.37;2.22;1.49785464;N;;;;
36.974485;-4.444495;31.257;Thu Jun 14 14:16:34 GMT+02:00 2018;30.74;2.37;1.49393632;N;;;;
36.97420833;-4.44452167;31.229;Thu Jun 14 14:16:33 GMT+02:00 2018;31.48;-0.59;1.58960160;N;;;;
36.973925;-4.444515;31.069;Thu Jun 14 14:16:32 GMT+02:00 2018;31.48;-2.07;1.63648583;N;;;;
36.97364167;-4.44449167;30.695;Thu Jun 14 14:16:31 GMT+02:00 2018;30.74;-3.99;1.70001476;N;;;;
36.973365;-4.44444667;30.94;Thu Jun 14 14:16:30 GMT+02:00 2018;30.74;-5.18;1.73769306;N;;;;
36.97308833;-4.44438833;31.028;Thu Jun 14 14:16:29 GMT+02:00 2018;30.93;-6.21;1.76908466;N;;;;
36.97281;-4.44431833;31.065;Thu Jun 14 14:16:28 GMT+02:00 2018;30.74;-7.10;1.79782505;N;;;;
36.97253333;-4.44423833;30.496;Thu Jun 14 14:16:27 GMT+02:00 2018;29.44;-7.25;1.81218592;N;;;;
36.97226833;-4.44415667;30.512;Thu Jun 14 14:16:26 GMT+02:00 2018;28.70;-9.62;1.89409995;N;;;;
36.97201;-4.44404833;30.781;Thu Jun 14 14:16:25 GMT+02:00 2018;29.44;-10.65;1.91792734;N;;;;
36.971745;-4.44392833;31.168;Thu Jun 14 14:16:24 GMT+02:00 2018;30.00;-11.39;1.93370814;N;;;;
36.971475;-4.4438;31.713;Thu Jun 14 14:16:23 GMT+02:00 2018;30.37;-11.84;1.94241005;N;;;;
36.97120167;-4.44366667;32.119;Thu Jun 14 14:16:22 GMT+02:00 2018;31.11;-11.84;1.93435138;N;;;;
36.97092167;-4.44353333;31.812;Thu Jun 14 14:16:21 GMT+02:00 2018;30.19;-10.06;1.89250587;N;;;;
36.97065;-4.44342;31.242;Thu Jun 14 14:16:20 GMT+02:00 2018;29.81;-10.95;1.92272199;N;;;;
36.97038167;-4.44329667;31.141;Thu Jun 14 14:16:19 GMT+02:00 2018;56.11;-22.34;1.94971789;N;;;;
36.96987667;-4.443045;30.337;Thu Jun 14 14:16:17 GMT+02:00 2018;55.00;-19.68;1.91439184;N;;;;
36.96938167;-4.44282333;29.366;Thu Jun 14 14:16:15 GMT+02:00 2018;54.07;-14.65;1.83532738;N;;;;
36.968895;-4.44265833;28.321;Thu Jun 14 14:16:13 GMT+02:00 2018;55.37;-9.77;1.74536308;N;;;;
36.96839667;-4.44254833;28.581;Thu Jun 14 14:16:11 GMT+02:00 2018;55.19;-3.25;1.62970153;N;;;;
36.9679;-4.44251167;28.418;Thu Jun 14 14:16:09 GMT+02:00 2018;56.11;6.81;1.45009944;N;;;;
36.967395;-4.44258833;28.208;Thu Jun 14 14:16:07 GMT+02:00 2018;54.26;13.32;1.33012998;N;;;;
36.96690667;-4.44273833;29.121;Thu Jun 14 14:16:05 GMT+02:00 2018;54.26;19.09;1.23254722;N;;;;
36.96641833;-4.44295333;28.775;Thu Jun 14 14:16:03 GMT+02:00 2018;51.67;26.63;1.09484207;N;;;;
36.96595333;-4.44325333;29.298;Thu Jun 14 14:16:01 GMT+02:00 2018;51.11;28.56;1.06127894;N;;;;
36.96549333;-4.443575;29.743;Thu Jun 14 14:15:59 GMT+02:00 2018;25.74;15.68;1.02353851;N;;;;
36.96526167;-4.44375167;29.708;Thu Jun 14 14:15:58 GMT+02:00 2018;25.56;16.42;0.99958700;N;;;;
36.96503167;-4.44393667;29.716;Thu Jun 14 14:15:57 GMT+02:00 2018;25.93;16.13;1.01432698;N;;;;
36.96479833;-4.44411833;29.366;Thu Jun 14 14:15:56 GMT+02:00 2018;24.44;18.64;0.91922366;N;;;;
36.96457833;-4.44432833;29.57;Thu Jun 14 14:15:55 GMT+02:00 2018;25.56;16.57;0.99548805;N;;;;
36.96434833;-4.444515;29.74;Thu Jun 14 14:15:54 GMT+02:00 2018;26.30;16.13;1.02061489;N;;;;
36.96411167;-4.44469667;29.594;Thu Jun 14 14:15:53 GMT+02:00 2018;27.04;16.57;1.02094242;N;;;;
36.96386833;-4.44488333;29.466;Thu Jun 14 14:15:52 GMT+02:00 2018;26.85;15.68;1.04212290;N;;;;
36.96362667;-4.44506;29.454;Thu Jun 14 14:15:51 GMT+02:00 2018;27.22;14.80;1.07290945;N;;;;
36.96338167;-4.44522667;29.272;Thu Jun 14 14:15:50 GMT+02:00 2018;53.15;26.19;1.11294813;N;;;;
36.96290333;-4.44552167;29.17;Thu Jun 14 14:15:48 GMT+02:00 2018;52.04;25.15;1.12051942;N;;;;
36.962435;-4.445805;29.514;Thu Jun 14 14:15:46 GMT+02:00 2018;27.78;12.43;1.15005816;N;;;;
36.962185;-4.445945;29.543;Thu Jun 14 14:15:45 GMT+02:00 2018;56.48;23.08;1.18282032;N;;;;
36.96167667;-4.446205;29.311;Thu Jun 14 14:15:43 GMT+02:00 2018;28.52;10.80;1.20872330;N;;;;
36.96142;-4.44632667;29.502;Thu Jun 14 14:15:42 GMT+02:00 2018;28.70;10.06;1.23363853;N;;;;
36.96116167;-4.44644;29.516;Thu Jun 14 14:15:41 GMT+02:00 2018;28.70;9.91;1.23822942;N;;;;
36.96090333;-4.44655167;29.507;Thu Jun 14 14:15:40 GMT+02:00 2018;29.07;9.47;1.25591804;N;;;;
36.96064167;-4.44665833;29.545;Thu Jun 14 14:15:39 GMT+02:00 2018;29.07;9.77;1.24673512;N;;;;
36.96038;-4.44676833;29.533;Thu Jun 14 14:15:38 GMT+02:00 2018;29.81;7.99;1.30894103;N;;;;
36.96011167;-4.44685833;29.297;Thu Jun 14 14:15:37 GMT+02:00 2018;30.00;7.10;1.33831934;N;;;;
36.95984167;-4.44693833;29.26;Thu Jun 14 14:15:36 GMT+02:00 2018;30.19;4.88;1.41041485;N;;;;
36.95957;-4.44699333;29.179;Thu Jun 14 14:15:35 GMT+02:00 2018;30.74;3.55;1.45578042;N;;;;
36.95929333;-4.44703333;29.196;Thu Jun 14 14:15:34 GMT+02:00 2018;30.56;3.11;1.46944550;N;;;;
36.95901833;-4.44706833;29.416;Thu Jun 14 14:15:33 GMT+02:00 2018;30.74;2.52;1.48912484;N;;;;
36.95874167;-4.44709667;29.383;Thu Jun 14 14:15:32 GMT+02:00 2018;30.37;1.48;1.52213158;N;;;;
36.95846833;-4.44711333;29.553;Thu Jun 14 14:15:31 GMT+02:00 2018;30.93;1.18;1.53251642;N;;;;
36.95819;-4.44712667;29.393;Thu Jun 14 14:15:30 GMT+02:00 2018;30.74;0.30;1.56117893;N;;;;
36.95791333;-4.44713;29.49;Thu Jun 14 14:15:29 GMT+02:00 2018;30.74;-0.15;1.57561977;N;;;;
36.95763667;-4.44712833;29.849;Thu Jun 14 14:15:28 GMT+02:00 2018;30.74;-1.78;1.62849656;N;;;;
36.95736;-4.44710833;29.828;Thu Jun 14 14:15:27 GMT+02:00 2018;60.19;-6.95;1.68584099;N;;;;
36.95681833;-4.44703;28.918;Thu Jun 14 14:15:25 GMT+02:00 2018;30.18;-4.29;1.71201342;N;;;;
36.95654667;-4.44698167;29.18;Thu Jun 14 14:15:24 GMT+02:00 2018;30.00;-4.88;1.73215957;N;;;;
36.95627667;-4.44692667;29.339;Thu Jun 14 14:15:23 GMT+02:00 2018;30.19;-7.55;1.81579501;N;;;;
36.956005;-4.44684167;29.364;Thu Jun 14 14:15:22 GMT+02:00 2018;29.63;-8.58;1.85275872;N;;;;
36.95573833;-4.446745;29.574;Thu Jun 14 14:15:21 GMT+02:00 2018;29.07;-9.17;1.87647304;N;;;;
36.95547667;-4.44664167;29.597;Thu Jun 14 14:15:20 GMT+02:00 2018;28.89;-9.32;1.88296081;N;;;;
36.95521667;-4.44653667;29.631;Thu Jun 14 14:15:19 GMT+02:00 2018;29.63;-11.10;1.92919645;N;;;;
36.95495;-4.44641167;29.645;Thu Jun 14 14:15:18 GMT+02:00 2018;27.78;-13.47;2.02221397;N;;;;
36.9547;-4.44626;29.544;Thu Jun 14 14:15:17 GMT+02:00 2018;25.93;-15.69;2.11493042;N;;;;
36.95446667;-4.44608333;29.308;Thu Jun 14 14:15:16 GMT+02:00 2018;45.37;-36.26;2.24498717;N;;;;
36.95405833;-4.445675;29.412;Thu Jun 14 14:15:14 GMT+02:00 2018;43.70;-39.81;2.30958160;N;;;;
36.953665;-4.44522667;29.855;Thu Jun 14 14:15:12 GMT+02:00 2018;38.89;-44.25;2.42057202;W;;;;
36.953315;-4.44472833;30.148;Thu Jun 14 14:15:10 GMT+02:00 2018;20.37;-22.20;2.39911089;W;;;;
36.95313167;-4.44447833;30.322;Thu Jun 14 14:15:09 GMT+02:00 2018;20.00;-23.09;2.42769575;W;;;;
36.95295167;-4.44421833;30.404;Thu Jun 14 14:15:08 GMT+02:00 2018;19.26;-23.97;2.46479874;W;;;;
36.95277833;-4.44394833;30.843;Thu Jun 14 14:15:07 GMT+02:00 2018;18.52;-24.71;2.49854349;W;;;;
36.95261167;-4.44367;30.849;Thu Jun 14 14:15:06 GMT+02:00 2018;17.78;-25.90;2.54001936;W;;;;
36.95245167;-4.44337833;31.139;Thu Jun 14 14:15:05 GMT+02:00 2018;17.59;-27.38;2.57042326;W;;;;
36.95229333;-4.44307;31.511;Thu Jun 14 14:15:04 GMT+02:00 2018;16.67;-27.67;2.59952270;W;;;;
36.95214333;-4.44275833;31.545;Thu Jun 14 14:15:03 GMT+02:00 2018;15.56;-28.27;2.63849150;W;;;;
36.95200333;-4.44244;31.514;Thu Jun 14 14:15:02 GMT+02:00 2018;15.18;-28.86;2.65722067;W;;;;
36.95186667;-4.442115;31.23;Thu Jun 14 14:15:01 GMT+02:00 2018;13.70;-30.63;2.72093315;W;;;;
36.95174333;-4.44177;30.638;Thu Jun 14 14:15:00 GMT+02:00 2018;15.93;-26.49;2.60029495;W;;;;
36.9516;-4.44147167;31.358;Thu Jun 14 14:14:59 GMT+02:00 2018;22.04;-22.94;2.37625522;W;;;;
36.95140167;-4.44121333;31.747;Thu Jun 14 14:14:58 GMT+02:00 2018;23.15;-21.46;2.31830637;N;;;;
36.95119333;-4.44097167;32.132;Thu Jun 14 14:14:57 GMT+02:00 2018;26.30;-18.06;2.17249662;N;;;;
36.95095667;-4.44076833;32.367;Thu Jun 14 14:14:56 GMT+02:00 2018;28.52;-16.57;2.09725808;N;;;;
36.9507;-4.44058167;31.998;Thu Jun 14 14:14:55 GMT+02:00 2018;28.70;-15.39;2.06301023;N;;;;
36.95044167;-4.44040833;30.694;Thu Jun 14 14:14:54 GMT+02:00 2018;28.52;-13.32;2.00772557;N;;;;
36.950185;-4.44025833;30.474;Thu Jun 14 14:14:53 GMT+02:00 2018;28.70;-9.62;1.89415951;N;;;;
36.94992667;-4.44015;30.894;Thu Jun 14 14:14:52 GMT+02:00 2018;29.26;-7.55;1.82324459;N;;;;
36.94966333;-4.440065;31.388;Thu Jun 14 14:14:51 GMT+02:00 2018;31.30;-4.00;1.69778978;N;;;;
36.94938167;-4.44002;31.573;Thu Jun 14 14:14:50 GMT+02:00 2018;30.74;-2.22;1.64288446;N;;;;
36.949105;-4.439995;31.992;Thu Jun 14 14:14:49 GMT+02:00 2018;31.30;0.74;1.54716630;N;;;;
36.94882333;-4.44000333;31.72;Thu Jun 14 14:14:48 GMT+02:00 2018;32.04;2.96;1.47864823;N;;;;
36.948535;-4.44003667;31.339;Thu Jun 14 14:14:47 GMT+02:00 2018;31.67;4.88;1.41777451;N;;;;
36.94825;-4.44009167;31.547;Thu Jun 14 14:14:46 GMT+02:00 2018;31.30;5.77;1.38842120;N;;;;
36.94796833;-4.44015667;31.668;Thu Jun 14 14:14:45 GMT+02:00 2018;31.48;5.92;1.38493946;N;;;;
36.947685;-4.44022333;31.251;Thu Jun 14 14:14:44 GMT+02:00 2018;32.41;6.36;1.37688517;N;;;;
36.94739333;-4.440295;30.96;Thu Jun 14 14:14:43 GMT+02:00 2018;30.93;3.40;1.46117760;N;;;;
36.947115;-4.44033333;31.244;Thu Jun 14 14:14:42 GMT+02:00 2018;31.67;1.78;1.51477125;N;;;;
36.94683;-4.44035333;31.128;Thu Jun 14 14:14:41 GMT+02:00 2018;31.11;-0.30;1.58030077;N;;;;
36.94655;-4.44035;31.311;Thu Jun 14 14:14:40 GMT+02:00 2018;31.11;-2.22;1.64203268;N;;;;
36.94627;-4.440325;30.97;Thu Jun 14 14:14:39 GMT+02:00 2018;30.74;-2.81;1.66202589;N;;;;
36.94599333;-4.44029333;31.008;Thu Jun 14 14:14:38 GMT+02:00 2018;30.74;-3.85;1.69531883;N;;;;
36.94571667;-4.44025;30.683;Thu Jun 14 14:14:37 GMT+02:00 2018;30.37;-4.44;1.71596104;N;;;;
36.94544333;-4.4402;30.653;Thu Jun 14 14:14:36 GMT+02:00 2018;30.18;-4.59;1.72165217;N;;;;
36.94517167;-4.44014833;30.571;Thu Jun 14 14:14:35 GMT+02:00 2018;30.19;-5.48;1.75023997;N;;;;
36.9449;-4.44008667;30.235;Thu Jun 14 14:14:34 GMT+02:00 2018;29.81;-5.92;1.76682185;N;;;;
36.94463167;-4.44002;30.439;Thu Jun 14 14:14:33 GMT+02:00 2018;30.37;-5.77;1.75861008;N;;;;
36.94435833;-4.439955;30.414;Thu Jun 14 14:14:32 GMT+02:00 2018;30.18;-5.92;1.76448033;N;;;;
36.94408667;-4.43988833;30.288;Thu Jun 14 14:14:31 GMT+02:00 2018;30.56;-5.77;1.75750392;N;;;;
36.94381167;-4.43982333;30.199;Thu Jun 14 14:14:30 GMT+02:00 2018;30.37;-6.07;1.76799229;N;;;;
36.94353833;-4.439755;30.099;Thu Jun 14 14:14:29 GMT+02:00 2018;30.37;-6.07;1.76800000;N;;;;
36.943265;-4.43968667;29.938;Thu Jun 14 14:14:28 GMT+02:00 2018;30.19;-5.92;1.76447608;N;;;;
36.94299333;-4.43962;29.643;Thu Jun 14 14:14:27 GMT+02:00 2018;30.18;-6.36;1.77860878;N;;;;
36.94272167;-4.43954833;29.618;Thu Jun 14 14:14:26 GMT+02:00 2018;29.82;-7.10;1.80471121;N;;;;
36.94245333;-4.43946833;29.714;Thu Jun 14 14:14:25 GMT+02:00 2018;29.63;-6.81;1.79664430;N;;;;
36.94218667;-4.43939167;29.54;Thu Jun 14 14:14:24 GMT+02:00 2018;30.00;-7.25;1.80800183;N;;;;
36.94191667;-4.43931;29.215;Thu Jun 14 14:14:23 GMT+02:00 2018;56.85;-14.21;1.81570617;N;;;;
36.941405;-4.43915;29.273;Thu Jun 14 14:14:21 GMT+02:00 2018;30.00;-5.18;1.74177872;N;;;;
36.941135;-4.43909167;30.272;Thu Jun 14 14:14:20 GMT+02:00 2018;31.85;-4.88;1.72295500;N;;;;
36.94084833;-4.43903667;30.541;Thu Jun 14 14:14:19 GMT+02:00 2018;31.30;-4.00;1.69780431;N;;;;
36.94056667;-4.43899167;30.776;Thu Jun 14 14:14:18 GMT+02:00 2018;31.30;-3.70;1.68849198;N;;;;
36.940285;-4.43895;30.944;Thu Jun 14 14:14:17 GMT+02:00 2018;31.30;-2.22;1.64161755;N;;;;
36.94000333;-4.438925;31.059;Thu Jun 14 14:14:16 GMT+02:00 2018;31.85;-1.63;1.62185979;N;;;;
36.93971667;-4.43890667;31.046;Thu Jun 14 14:14:15 GMT+02:00 2018;31.48;-0.44;1.58489985;N;;;;
36.93943333;-4.43890167;30.804;Thu Jun 14 14:14:14 GMT+02:00 2018;31.85;-0.74;1.59404598;N;;;;
36.93914667;-4.43889333;30.577;Thu Jun 14 14:14:13 GMT+02:00 2018;32.41;-0.89;1.59819295;N;;;;
36.938855;-4.43888333;30.387;Thu Jun 14 14:14:12 GMT+02:00 2018;32.22;1.04;1.53864327;N;;;;
36.938565;-4.438895;30.396;Thu Jun 14 14:14:11 GMT+02:00 2018;31.85;3.85;1.45056779;N;;;;
36.93827833;-4.43893833;30.767;Thu Jun 14 14:14:10 GMT+02:00 2018;32.04;5.77;1.39252127;N;;;;
36.93799;-4.43900333;30.227;Thu Jun 14 14:14:09 GMT+02:00 2018;30.56;8.29;1.30587945;N;;;;
36.937715;-4.43909667;29.425;Thu Jun 14 14:14:08 GMT+02:00 2018;30.00;9.03;1.27846978;N;;;;
36.937445;-4.43919833;29.395;Thu Jun 14 14:14:07 GMT+02:00 2018;28.33;11.99;1.17048856;N;;;;
36.93719;-4.43933333;29.427;Thu Jun 14 14:14:06 GMT+02:00 2018;51.11;31.97;1.01180965;N;;;;
36.93673;-4.43969333;30.178;Thu Jun 14 14:14:04 GMT+02:00 2018;24.26;18.50;0.91919851;N;;;;
36.93651167;-4.43990167;29.697;Thu Jun 14 14:14:03 GMT+02:00 2018;22.59;19.83;0.85033626;N;;;;
36.93630833;-4.440125;29.826;Thu Jun 14 14:14:02 GMT+02:00 2018;22.04;20.43;0.82329399;N;;;;
36.93611;-4.440355;29.81;Thu Jun 14 14:14:01 GMT+02:00 2018;20.93;21.61;0.76929397;E;;;;
36.93592167;-4.44059833;29.78;Thu Jun 14 14:14:00 GMT+02:00 2018;38.52;45.59;0.70151407;E;;;;
36.935575;-4.44111167;30.222;Thu Jun 14 14:13:58 GMT+02:00 2018;17.04;25.16;0.59515322;E;;;;
36.93542167;-4.441395;30.324;Thu Jun 14 14:13:57 GMT+02:00 2018;16.11;25.90;0.55640604;E;;;;
36.93527667;-4.44168667;30.002;Thu Jun 14 14:13:56 GMT+02:00 2018;28.33;52.25;0.49687394;E;;;;
36.93502167;-4.442275;30.227;Thu Jun 14 14:13:54 GMT+02:00 2018;14.26;26.50;0.49373990;E;;;;
36.93489333;-4.44257333;30.343;Thu Jun 14 14:13:53 GMT+02:00 2018;14.63;27.68;0.48618019;E;;;;
36.93476167;-4.442885;30.505;Thu Jun 14 14:13:52 GMT+02:00 2018;14.63;27.98;0.48183344;E;;;;
36.93463;-4.4432;30.35;Thu Jun 14 14:13:51 GMT+02:00 2018;14.44;28.12;0.47445814;E;;;;
36.9345;-4.44351667;30.13;Thu Jun 14 14:13:50 GMT+02:00 2018;14.63;28.12;0.47967693;E;;;;
36.93436833;-4.44383333;30.02;Thu Jun 14 14:13:49 GMT+02:00 2018;19.26;23.24;0.69199583;E;;;;
36.934195;-4.444095;29.886;Thu Jun 14 14:13:48 GMT+02:00 2018;20.74;22.20;0.75135708;E;;;;
36.93400833;-4.444345;30.06;Thu Jun 14 14:13:47 GMT+02:00 2018;21.48;21.46;0.78580147;N;;;;
36.933815;-4.44458667;30.283;Thu Jun 14 14:13:46 GMT+02:00 2018;24.26;18.80;0.91154075;N;;;;
36.93359667;-4.44479833;30.399;Thu Jun 14 14:13:45 GMT+02:00 2018;24.26;19.39;0.89646116;N;;;;
36.93337833;-4.44501667;30.507;Thu Jun 14 14:13:44 GMT+02:00 2018;26.11;15.99;1.02141210;N;;;;
36.93314333;-4.44519667;30.52;Thu Jun 14 14:13:43 GMT+02:00 2018;26.85;15.10;1.05855146;N;;;;
36.93290167;-4.44536667;30.371;Thu Jun 14 14:13:42 GMT+02:00 2018;27.59;13.03;1.12974895;N;;;;
36.93265333;-4.44551333;30.335;Thu Jun 14 14:13:41 GMT+02:00 2018;28.33;10.66;1.21100699;N;;;;
36.93239833;-4.44563333;30.45;Thu Jun 14 14:13:40 GMT+02:00 2018;28.70;9.47;1.25198760;N;;;;
36.93214;-4.44574;30.486;Thu Jun 14 14:13:39 GMT+02:00 2018;29.26;8.59;1.28536290;N;;;;
36.93187667;-4.44583667;30.235;Thu Jun 14 14:13:38 GMT+02:00 2018;29.44;7.70;1.31511399;N;;;;
36.93161167;-4.44592333;30.152;Thu Jun 14 14:13:37 GMT+02:00 2018;29.63;6.81;1.34489701;N;;;;
36.931345;-4.446;30.516;Thu Jun 14 14:13:36 GMT+02:00 2018;29.81;6.51;1.35572388;N;;;;
36.93107667;-4.44607333;30.22;Thu Jun 14 14:13:35 GMT+02:00 2018;29.44;5.92;1.37233626;N;;;;
36.93081167;-4.44614;29.981;Thu Jun 14 14:13:34 GMT+02:00 2018;58.70;11.10;1.38388159;N;;;;
36.93028333;-4.446265;29.948;Thu Jun 14 14:13:32 GMT+02:00 2018;57.59;10.81;1.38531271;N;;;;
36.929765;-4.44638667;30.014;Thu Jun 14 14:13:30 GMT+02:00 2018;57.04;10.81;1.38356158;N;;;;
36.92925167;-4.44650833;30.293;Thu Jun 14 14:13:28 GMT+02:00 2018;29.82;5.77;1.37952932;N;;;;
36.92898333;-4.44657333;30.388;Thu Jun 14 14:13:27 GMT+02:00 2018;30.56;5.33;1.39812222;N;;;;
36.92870833;-4.44663333;30.472;Thu Jun 14 14:13:26 GMT+02:00 2018;30.56;5.77;1.38405193;N;;;;
36.92843333;-4.44669833;31.174;Thu Jun 14 14:13:25 GMT+02:00 2018;30.93;6.07;1.37698139;N;;;;
36.928155;-4.44676667;31.832;Thu Jun 14 14:13:24 GMT+02:00 2018;31.67;6.22;1.37692052;N;;;;
